,km,kf,__lnsigma
207,4.275278480683949e-08,0.38486223744426806,-6.2012299255799075
208,4.848518409487049e-08,0.38429029704684936,-6.192107362144414
209,5.9280522007577834e-08,0.380535925668618,-6.125930683417742
210,6.626524958801035e-08,0.37288352055522794,-6.070756643415702
211,5.202249016938248e-08,0.3775847612677078,-6.217278336248232
212,6.633793796183442e-08,0.3735670941470802,-6.15062981130994
213,7.180909090816824e-08,0.37520220965551093,-6.167696574394155
214,5.6349808075497645e-08,0.37438819930469847,-6.133516123159874
215,4.629970002650125e-08,0.38846885372016815,-6.08224029567101
216,4.218459524620868e-08,0.3837798525624263,-6.17567362349481
217,4.49386237844951e-08,0.3823369538357265,-6.250844853645033
218,3.887396636407355e-06,0.3245044794143172,-5.430578843057882
219,5.928599507019106e-08,0.38120102581656695,-6.232777445343744
220,1.6282015461201185e-05,0.3006347203084957,-5.3946080270953765
221,5.226532961103972e-08,0.38272174323717484,-6.285987473916175
222,5.8365130148280994e-08,0.38052012722008344,-6.206021450086405
223,5.6236846258989634e-08,0.3768384008078952,-6.137521929361694
224,6.182300469483198e-08,0.3771222694202806,-6.227685547656673
225,4.919587760427865e-08,0.3819910655193956,-6.118072017666855
226,4.6483804925620265e-08,0.3840661210490451,-6.143765006925176
227,5.3472120055249354e-08,0.3813806756747629,-6.195123976093292
228,3.763444286951289e-08,0.38713944786954185,-6.12181086571581
229,6.471147520215002e-08,0.3741691452691386,-6.1685193251664945
230,8.504489028173637e-08,0.36955562177897194,-6.1135977193087045
231,5.41725452758946e-08,0.3778120639533777,-6.2008495765529
232,4.514883106070894e-08,0.3816939391670627,-6.1762151908700105
233,6.261475350397035e-08,0.3758222673707069,-6.071135631568269
234,5.435578981043959e-08,0.37958483823305783,-6.0756742850771195
235,4.5402748470567856e-08,0.3860575449573197,-6.190074916083326
236,5.368841310761318e-08,0.37599966799055357,-6.175352837935368
237,4.3162791946343415e-08,0.3821859319348246,-6.053077901689248
238,5.109909518049963e-08,0.37893623292499545,-6.210684974250478
239,5.7802497838205084e-08,0.3790780957982499,-6.181441475320903
240,4.862737349093294e-08,0.3804641569344421,-6.1583654229970435
241,4.554741989831202e-08,0.38374161326570144,-6.140716209942346
242,7.455221344020171e-08,0.3712608953543636,-6.153340776948256
243,5.9482065316899736e-08,0.37959929409533805,-6.233296565152223
244,5.1675061758317735e-08,0.38099444942798455,-6.125230395239128
245,5.116480365998347e-08,0.38051337559924936,-6.1367581777515685
246,5.486807447986375e-08,0.37760720403626036,-6.081891894542798
247,5.4330266501846034e-08,0.3800453863760159,-6.102894955200364
248,6.423324856500286e-08,0.3750482690337861,-6.177536289699317
249,5.2628820155169484e-08,0.3851901501742119,-6.101182353875955
250,6.146652021448314e-08,0.37671141629479465,-6.1593109803273824
251,6.097972698979862e-08,0.3742330195659403,-6.172905409548497
252,6.987966604909864e-08,0.3685588617798769,-6.128417732595768
253,5.2616957174665926e-08,0.38146816604439326,-6.177457209002375
254,6.82501170393131e-08,0.3705815895220106,-6.180453575260822
255,4.524962007275323e-08,0.38114686794303065,-6.181048198473299
256,5.418216979329912e-08,0.378295575142257,-6.132232935163027
257,6.922548042330622e-08,0.3694886842614064,-6.137992022956654
258,3.881984184807029e-08,0.3896780691636057,-6.164796955993175
259,5.038566237356609e-08,0.378987560639365,-6.147154022164704
260,4.97507460443123e-08,0.38100641012917064,-6.260877814374967
261,6.033503934403855e-08,0.37875853861784003,-6.210053992994193
262,5.300951005550005e-08,0.3847808341441106,-6.23321728729209
263,6.6890539169505e-08,0.37588562158721966,-6.145627447479919
264,5.644266208771467e-08,0.3773359189693685,-6.176000908615459
265,6.06818431330929e-08,0.3825611115409865,-6.164543931585666
266,4.828062090848325e-08,0.3840192146998032,-6.182810798214599
267,6.531269563039647e-08,0.3782348285584408,-6.101117969378742
268,5.728899810314429e-08,0.37830882215708567,-6.218209923481038
269,4.128747607767284e-08,0.38809906436981023,-6.153063184192506
270,4.4597685082872574e-08,0.3839038084897804,-6.156758463102868
271,5.3368901585504985e-08,0.37526097143441006,-6.128650260901961
272,5.723278482463751e-08,0.3752372016383926,-6.205575776551656
273,5.010573274198763e-08,0.3819391082072812,-6.273719802248013
274,5.3396251177950843e-08,0.38244910086963685,-6.10407269158787
275,5.6061689482441736e-08,0.37656053924919997,-6.1476767599659965
276,4.112190993185943e-08,0.38830189827840317,-6.078875162035562
277,5.440603060128859e-08,0.38021196487962106,-6.141739138049329
278,3.6715857209064043e-08,0.38466688504930274,-6.211734369877274
279,6.251229487529078e-08,0.3750665474626878,-6.220904896858606
280,5.004375386410846e-08,0.3877031321279593,-6.11920583154335
281,5.1860454865928e-08,0.37519090848184805,-6.198622942606655
282,5.574632843555841e-08,0.3788891335774165,-6.159402299986224
283,5.117391420249104e-08,0.3819893022489121,-6.1747000464632755
284,6.461043664973665e-08,0.37236167946047716,-6.093725113295379
285,4.360620018324507e-08,0.3879483269665637,-6.17580109462527
286,4.900243393566245e-08,0.3889277512572899,-6.189820348099559
287,5.41379003119985e-08,0.37688274641437075,-6.1386910661574134
288,6.406773855443099e-08,0.3770117477472188,-6.204460943536505
289,5.619584299822419e-08,0.379760419905882,-6.135276344853261
290,5.254253812976328e-08,0.3844947090535703,-6.174558419300279
291,4.927810919935822e-08,0.3797567465021233,-6.206928309322087
292,4.363090378097579e-08,0.38407320042828125,-6.168369070690975
293,4.966155905888299e-08,0.38361332857446917,-6.222664648289475
294,6.301526851307524e-08,0.37523642311311395,-6.157528714488893
295,5.1530407975491945e-08,0.38153795226669607,-6.1968855192741445
296,5.143690016132453e-08,0.3747292868421395,-6.156786670549726
297,6.70659109960952e-08,0.3748610602350062,-6.176646586459449
298,4.9690404143577795e-08,0.3716185756671992,-6.101771157174757
299,5.1254377678860605e-08,0.3803817756483681,-6.163049131820851
300,7.346327826250189e-08,0.3801587444597007,-6.174016119635344
301,5.2923558436584984e-08,0.3841084947244976,-6.071822922919616
302,3.721937590328055e-08,0.385028363133352,-6.2073149628067
303,5.046844499865394e-08,0.38444801736438206,-6.172240708949043
304,5.456885515238544e-08,0.3805531714564254,-6.08553057745869
305,4.992605817492356e-08,0.38022935970993094,-6.22401586148259
306,4.523542020143158e-08,0.3760115884040673,-6.092721218194419
307,4.006729999673376e-08,0.3857181804483251,-6.148691089317824
308,4.780865528644229e-08,0.3788771179392943,-6.196990080633666
309,6.11023236282973e-08,0.3793583517405356,-6.221962231873755
310,5.29772709889775e-08,0.3766730674096395,-6.088383434489946
311,3.796844944224887e-08,0.3841651461558366,-6.121491304077504
312,6.076962428936903e-08,0.37498707163110395,-6.115981297905946
313,7.019571682547882e-08,0.37749154757190434,-6.160156240470674
314,5.414352157452367e-08,0.3770787319689525,-6.146306556965481
315,4.821800259989597e-08,0.3847851390186384,-6.134175741593523
316,5.364217099129919e-08,0.37361292959463904,-6.202889378087701
317,5.220765636025106e-08,0.37878440691376775,-6.161658587738802
318,3.0269161265262574e-06,0.3354506982318245,-5.608812530224999
319,5.2118533312529824e-08,0.38950482798487246,-6.221710697698028
320,1.5423241468904653e-05,0.30476797892065355,-5.436905202031493
321,6.143595762327842e-08,0.3779181303381744,-6.211439934900844
322,6.541089171334712e-08,0.37650032653563387,-6.173564953006493
323,6.060535190765211e-08,0.37640853444268574,-6.2065747465220475
324,5.2203777145644576e-08,0.38510267343666144,-6.167822612395955
325,4.902690449483632e-08,0.38452238266093364,-6.144717558814283
326,5.726837426258669e-08,0.3750915432581052,-6.167550341176305
327,5.807194980209043e-08,0.37764858962703585,-6.184968322632513
328,5.085014230705948e-08,0.37927795052985946,-6.176818201532516
329,8.972357947930811e-08,0.36816565639444915,-6.1929211329191505
330,5.6670094592923024e-08,0.37261877066826077,-6.117260455626219
331,5.196020071974134e-08,0.3730460072704246,-6.140619121879283
332,4.726233145885015e-08,0.38039864050577715,-6.18047256538846
333,6.658233000276081e-08,0.3730528213856983,-6.174266018644304
334,6.20036285169381e-08,0.37450397257873524,-6.126767480546229
335,4.342407575972703e-08,0.3858024559396158,-6.20986371763936
336,5.5414428743790517e-08,0.37403819648319303,-6.153229747521436
337,3.5306764846966836e-08,0.3896186464320711,-6.146520589874855
338,4.480947668104131e-08,0.3830132791312002,-6.186423410051797
339,7.156257992117782e-08,0.37796390628907844,-6.133728824770416
340,5.884128577874673e-08,0.3800736253135561,-6.212620110770841
341,5.7306121070126254e-08,0.37991014041751103,-6.180928838266333
342,5.61323517108707e-08,0.37770526076932254,-6.145005908005714
343,5.850236447379236e-08,0.3753120084411579,-6.157024096108693
344,5.30669680596814e-08,0.3807544799590299,-6.094996648856175
345,7.291669871463367e-08,0.3684290812307123,-6.086653976770343
346,6.254547344273724e-08,0.37589978206566554,-6.125279922124985
347,6.689450476903228e-08,0.3716973845132086,-6.1415307454081205
348,6.563637563944517e-08,0.37391956214269223,-6.140409402212998
349,6.019349495993766e-08,0.3782836229720194,-6.218589370820889
350,8.242449570998052e-08,0.36870899648652317,-6.176317714254243
351,7.967343576091393e-08,0.368517204024215,-6.165731805541621
352,3.703997344003555e-08,0.38663472471972893,-6.122028175546968
353,5.624420759198618e-08,0.38190745561495504,-6.13319572654871
354,6.04527316928446e-08,0.37669897308160233,-6.239440756503673
355,5.094456698950056e-08,0.3776701619538009,-6.154526063570515
356,4.2011248681428256e-08,0.38556757369725303,-6.128711000388924
357,6.739071669644574e-08,0.36827378090562846,-6.206268698693955
358,5.261357580760093e-08,0.38701752620621516,-6.090440557350305
359,5.517737060833829e-08,0.3772213498633493,-6.198962480779896
360,4.741046215966432e-08,0.38548124007239104,-6.178623685116906
361,4.269902135850689e-08,0.3891905675790247,-6.180602948177487
362,4.978930718497536e-08,0.38091715168366286,-6.179696423290443
363,5.633054862278523e-08,0.37905655776242436,-6.259129325632225
364,6.36782351830271e-08,0.3740036126799228,-6.135441421173943
365,4.7166918305825284e-08,0.383611712725539,-6.16294309749826
366,3.767588422598363e-08,0.38854236597940794,-6.277757282685443
367,8.884424816174021e-08,0.36938875470406185,-6.1185509374318325
368,5.83508986372852e-08,0.378168635656981,-6.1921068986530425
369,6.150650920828524e-08,0.37349111478399566,-6.1230820299781215
370,4.8379780030857486e-08,0.3825629981360692,-6.166680328465488
371,6.01561324226831e-08,0.37738128301482166,-6.1186423244964905
372,4.4251715853804926e-08,0.3857906349957155,-6.108141946326101
373,4.714449000817416e-08,0.3838989956515246,-6.180530762888339
374,4.74522801883932e-08,0.38474346712228435,-6.174388733798732
375,6.074777217384646e-08,0.3733055024903908,-6.169379990909822
376,4.036244060674606e-08,0.37947790944152254,-6.130282377570728
377,6.506525146092055e-08,0.3803879319051014,-6.109860258617985
378,4.6075918625217606e-08,0.38279623825418985,-6.173972864297422
379,6.076451584827801e-08,0.3726038394225375,-6.262026463876218
380,4.8739939142284464e-08,0.385454782138572,-6.206696389842015
381,6.765750843546506e-08,0.37406732937526455,-6.180237787466119
382,4.8628491846766276e-08,0.383547791068343,-6.177746703507016
383,4.0487460597120765e-08,0.387728755904297,-6.135564150506442
384,5.79600376297299e-08,0.3754965056616685,-6.134120572684455
385,5.013772409591072e-08,0.39003712602686974,-6.229877230360651
386,4.049799579503536e-08,0.38746456937574497,-6.201589013000465
387,5.626065846953119e-08,0.37747440880567856,-6.134761216339702
388,7.108220040120026e-08,0.37530670004346944,-6.195575625775175
389,4.353443130887933e-08,0.38228762585239395,-6.098744624452433
390,5.287682230151105e-08,0.381034505554064,-6.161966867413158
391,3.893118984218559e-08,0.38782882580096356,-6.227495929436769
392,5.363093525736083e-08,0.38245730301931113,-6.155255506655591
393,3.671278634347243e-08,0.3919395239878518,-6.187784532532952
394,5.695324626567942e-08,0.3783305918441241,-6.150182067446232
395,6.891540127069508e-08,0.37321869695085974,-6.199831965801548
396,5.589664889432356e-08,0.37427419235814463,-6.128029039483048
397,8.10259573809376e-08,0.3729293479460471,-6.116189394046265
398,4.6502324290034066e-08,0.37630536148245863,-6.113799214206833
399,5.184837239332464e-08,0.3808730896152414,-6.205638828748901
400,5.657139160523285e-08,0.3817690900687574,-6.166826872234748
401,5.4070542923144285e-08,0.379017288755999,-6.145715498533816
402,6.06290250343285e-08,0.37650473034818216,-6.2568246043508315
403,4.7705632423021494e-08,0.3833389763172257,-6.216356535321971
404,7.054761935127445e-08,0.3774526016295714,-6.079806592045429
405,5.275828225366042e-08,0.37997620575579855,-6.221462626642379
406,5.090379868351242e-08,0.38336881403111367,-6.131253222564853
407,4.300884367349975e-08,0.38543854151790247,-6.146116228885856
408,4.671457456327381e-08,0.37778436160229195,-6.182252084787941
409,4.155484924842681e-08,0.3881933264424964,-6.169873236512945
410,6.992941899510894e-08,0.37390757270484487,-6.12029298983088
411,7.183476619041222e-08,0.3731169428975368,-6.07184234002525
412,6.551487358635681e-08,0.3782919184324288,-6.1513614393132645
413,4.289390637298138e-08,0.38710698442285174,-6.20411685115572
414,5.3969776132651104e-08,0.3848479640757307,-6.185943142765859
415,6.02510391273523e-08,0.38164491863556654,-6.205345112259227
416,6.218807287196924e-08,0.3736473421768041,-6.165804770326748
417,5.4670847565318386e-08,0.3768218141482561,-6.192552766072228
418,3.013603889855097e-06,0.33575273443255693,-5.60818554785894
419,3.603439106894184e-08,0.3927175531714488,-6.213339828667967
420,1.508263000536498e-05,0.3065592607488316,-5.454101985971696
421,6.167732176486156e-08,0.37451967125428404,-6.256026592318676
422,6.620510454585884e-08,0.37318301413699,-6.137829344233519
423,5.892504393478878e-08,0.3734997820076788,-6.236698675049662
424,5.654020463691258e-08,0.3849509652765065,-6.152159771986235
425,5.8456087951596096e-08,0.3832125262843554,-6.13498596903927
426,5.6182126416021066e-08,0.37466992083496425,-6.204180886040946
427,6.717869839691782e-08,0.3723981588967081,-6.157149521789192
428,5.677556382335191e-08,0.37539236882256005,-6.17281538726697
429,7.526235153506783e-08,0.3695233098196241,-6.203859175178811
430,7.62559243378034e-08,0.37180695687182047,-6.082321698450109
431,4.6668114546157204e-08,0.38169419427858503,-6.058309067062587
432,4.3797389277342906e-08,0.3825330620254312,-6.147536220330942
433,5.671622696319417e-08,0.37741007170180874,-6.077724394296893
434,5.838593734397337e-08,0.3763148387105808,-6.160857747160684
435,5.3469180744856916e-08,0.38403331888868336,-6.160643606616645
436,4.450766553812934e-08,0.38039589866765916,-6.10308721139605
437,6.163942567630277e-08,0.37991273643881196,-6.170876631453544
438,5.189818100420297e-08,0.3830521278574983,-6.1928545579773795
439,5.764902596510332e-08,0.38533543305358015,-6.1900283091550685
440,5.8843688269330915e-08,0.38118564470016647,-6.188101163999358
441,7.041746286592263e-08,0.3757466139943781,-6.294214093124148
442,5.562723532369159e-08,0.37992088701406784,-6.121155178164169
443,6.749072034397789e-08,0.37025454928604346,-6.14719426294809
444,7.07266582312312e-08,0.376273351152707,-6.001762808819538
